ID,Doc,Labels
#1586,"Mình thích phở tái nên sáng này gọi phở tái hột gà, nước lèo tương đối đậm đà và nóng, thịt mềm không dai. Phục vụ của quán rất chi là nhanh, 5' có ngay. Ai thích ăn nước béo thì gọi nhiều nước béo ha. ăn kèm có 1 dĩa giá trụng và rau sạch tươi xanh. Quán bán từ sáng đến tối lúc nào cũng đông. Vừa bước vô quán là nhân viên giữ xe cực kỳ nhanh nhẹn rồi, dẫn dắt giữ xe free.","['{FOOD#QUALITY, positive}', '{SERVICE#GENERAL, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{RESTAURANT#GENERAL, positive}', '{RESTAURANT#MISCELLANEOUS, positive}']"
#1587,"mình thik ăn chè ở quán này vì nó được làm ngọt dịu, không quá ngắt, phù hợp với khẩu vị mình. Topping ăn okay. 23k cho 1 ly chè to đùng thế này thì cũng không hẳn là mắc. Tối tối mát lạnh làm 1 ly là #muondongbang","['{FOOD#QUALITY, positive}', '{FOOD#PRICES, neutral}']"
#1588,"Mình và gia đình rất thích ăn lẩu ở Coca Suki, nên mỗi lần có dịp hội tụ cả nhà là cứ kéo nhau ra đây thôi. Đồ ăn rất tươi và ngon, nhân viên phục vụ chuyên nghiệp và nhiệt tình.","['{RESTAURANT#GENERAL, positive}', '{FOOD#QUALITY, positive}', '{SERVICE#GENERAL, positive}']"
#1589,"Mình với nhỏ bạn chèo đèo vượt suối từ Bình Thạnh qua đây.Hic.  Quả thưc đi lần đầu thấy xa ơi là xa và hơi khó tìm đường nữa vì nhà hàng nằm ở vị trí khá là khuất. Lúc mình và nhỏ bạn đến nơi thì quán khá vắng , chỉ có 1 bàn khách. Mình là người bắc nhưng cũng chưa từng ăn món dân tộc tây bắc nên thấy khá tò mò với các món ăn trong menu. Mình và nhỏ bạn order 1 dĩa rau dạ yến xào thịt bò, 1 ếch xào măng chua, 1 phần xôi mường và 1 lẩu gà. Định gọi thêm 1 chai rượu sâu chít uống cho đúng điệu nhưng mà nhìn mấy con sâu đó ghê quá nên k dám uống. Hihi. Nhận xét chung của mình về đồ ăn ở đây là khá ok vì mình là ng bắc nên cũng rất hợp khẩu vị. Giá cả cũng bình thường k đắt. Cái rau dạ yến ăn giống rau su su ngoài mình. Ngọt ơi là ngọt. Ếch xào măng chua k có j đặc sắc lắm nhưng cũng tạm chấp nhận đc. Lẩu gà thì thịt dai, chắc, nước lèo ngọt, rau ăn cùng( rau rừng ) ăn rất lạ và ngon. Hihi. Nói chung nếu k phải vì quá xa nhà mình thì chắc 1 tháng mình sẽ ghé đây 1,2 lần!!!","['{LOCATION#GENERAL, negative}', '{FOOD#QUALITY, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{RESTAURANT#GENERAL, positive}']"
#1590,"Mình vừa ăn về , đồ ăn ngon , gà giòn ok lắm , đb khoái món hoành thánh phô mai , phục vụ nhiệt tình , cô chủ thì nc qá là dễ thương luôn , nói chung là hài lòng lắm , sẽ tiếp tục ủng hộ qán , chúc buôn may bán đắt :)","['{FOOD#QUALITY, positive}', '{SERVICE#GENERAL, positive}', '{RESTAURANT#GENERAL, positive}']"
#1591,"Mộ phần bò khá là ít nhé. Một miếng bò con con, 1 quả trứng vài cọng khoai tay chiên và 2 lát xúc xích, trông nó thảm. Gia vị thì ngọt mà lại ít quá, ăn chưa đủ lót bụng. Quán lịch sự, thoáng, phục vụ niềm nở.","['{FOOD#STYLE&OPTIONS, negative}', '{FOOD#QUALITY, positive}', '{AMBIENCE#GENERAL, positive}', '{SERVICE#GENERAL, positive}']"
#1592,Mọc đen cực ngon,"['{FOOD#QUALITY, positive}']"
#1593,"Mọc siêu ngonNước ngọt sâuCó măng khôBún sợi to mướt mườn mượt với nước xương thơm mùi nấm :3Quá ngon quá tuyệtCó sườn,sụn,lưỡi,móng,mọc,thịt bắpTuyệt diệu vô cùng :#3","['{FOOD#QUALITY, positive}', '{FOOD#STYLE&OPTIONS, positive}']"
#1594,Mocktail ngon 👌👌👌 đồ ăn thì hấp dẫn ❤️ xức xắc,"['{DRINKS#QUALITY, positive}', '{FOOD#QUALITY, positive}', '{RESTAURANT#GENERAL, positive}']"
#1595,"Mới đầu ăn thấy kỳ kỳ, vì cái sự kết hợp cháo lòng + bánh hỏi. Nhưng ăn rồi thì thấy ghiền. :#3","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}']"
#1596,"Mới đầu nhìn tưởng ít nhưng ăn hết tô này là no lắm luôn :)) Nước súp hơi lạt chút, cơ mà vẫn ngon, sợi bánh canh ở đây thấy nhỏ hơn so với nhiều chỗ, ko thành vấn đề, ngon là được 😚 Ngay dưới cty nên chắc sẽ thường xuyên xuống ăn 😘","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{LOCATION#GENERAL, positive}', '{RESTAURANT#GENERAL, positive}']"
#1597,"Mỗi khi thèm nem nướng, bún thịt nướng đồ là ghé đây. Không đặc biệt gì lắm ngoại trừ ở đây có cái nước chấm là sốt gì gì đó có thịt bằm bên trong. Ố quèo!!!","['{RESTAURANT#GENERAL, positive}', '{FOOD#QUALITY, positive}']"
#1598,Mỗi lần đến Cơn Tấm Bụi là chỉ gọi đúng món này - Cơm Sườn Non Nướng Muối Ớt @parislettarius,"['{FOOD#QUALITY, positive}']"
#1599,"Mỗi lần lên Aeon hay ghé quán này, quán lúc nào cũng đông, nướng bạch tuột ở đây là ngon nhất trong các chỗ mình từng ăn, ướp gia vị rất thấm, rất thơm, mấy món còn lại ăn cũng được, quán đông nhưng phục vụ nhanh, giá thì vừa tầm 20k-165k.","['{RESTAURANT#GENERAL, positive}', '{FOOD#QUALITY, positive}', '{SERVICE#GENERAL, positive}', '{FOOD#PRICES, positive}']"
#1600,"Mỗi lần thèm bánh bèo là mình lại chạy đến chỗ này. Gọi một phần bánh bèo 32k ăn đã đời luôn, chén bánh nhỏ nhỏ nhưng mà rất ngon bên trên bánh có rắc thêm một ít đậu và một ít nhân ăn khá là ngon. Mấy loại bánh khác cũng ngon không kém nói lại là thấy thèm :)) phục vụ cũng nhanh nhẹn lắm mặc dù quán khá đông.","['{RESTAURANT#GENERAL, positive}', '{FOOD#PRICES, neutral}', '{FOOD#QUALITY, positive}', '{SERVICE#GENERAL, positive}']"
#1601,"Mỗi lần thèm đồ ăn Hàn lại đến Hanuri.Đồ ăn ngon, poster idol treo khắp quán, có thể order nhạc bài hát hoặc nguyên list nhạc đều đc.Mình thấy tokbokki ở đây ngon lắm ngar. Mình hay gọi kèm theo phô mai nữa, ăn thích k kể xiết. Ngoài ra các món khác món nào cũng ngon.Giá cả thì nguyên chừng này thêm 2 ly pepsi mà hết 129k, ăn no căng bụng luôn.#anngapmat #lozisaigon","['{RESTAURANT#GENERAL, positive}', '{FOOD#QUALITY, positive}', '{AMBIENCE#GENERAL, positive}', '{RESTAURANT#PRICES, positive}']"
#1602,"Mỗi lần thèm ốc là chỉ lết vào cái hẻm này mà ăn thôi 😍 Bản thân mình thấy ở đây :Ngon, giá tb, phục vụ nhanh 🖒một phần nữa là bụng mình yếu lắm, ăn ốc trễ quá 19h hay ăn trúng ốc linh tinh là sẽ hẹn hò với anh Tào ngay nhưng khi ăn chỗ này thì mình k bị gì dù 23h mình có ăn ốc đi nữa 😁Tuy chỗ này đông lắm, mình thấy nhiều ng lớn nhỏ đều ăn nên có cảm giác quán phức tạp mỗi lần vô chỗ là long thể mình cứ thấy bất an. Nên đi ăn lúc nào cũng phải có 1 thằng con trai đi theo thì long thể của mình mới yên đc 😄","['{RESTAURANT#GENERAL, positive}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, neutral}', '{SERVICE#GENERAL, positive}', '{RESTAURANT#MISCELLANEOUS, negative}']"
#1603,"Mỗi lần thèm ốc là nghĩ ngay đến quán, cách gọi món ở quán rất khác lạ - lấy những con ốc còn sống mà mình muốn ăn bỏ vào dĩa rồi về lại chỗ ngồi, phục vụ sẽ lại hỏi mình muốn chế biến con ốc đó như thế nào và lấy chúng đi. Quán sạch sẽ, thoáng mát, ngon và rẻ nữa.","['{RESTAURANT#GENERAL, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{AMBIENCE#GENERAL, positive}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, positive}']"
#1604,"Mọi người ủng hộ quán mì Sasin trên đường Nguyễn Văn Quá nha 😍 Tô mỳ lớn , nhiều đồ ăn mà chỉ có 39k ❤️ Các anh chị nhân viên cực kì dễ thương luôn 😘","['{RESTAURANT#GENERAL, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{FOOD#PRICES, positive}', '{SERVICE#GENERAL, positive}']"
#1605,Mới phát hiện quán pizza này nên chia sẻ tắp lự cho các bạn lun. 365 ngày ngày nào cũng mua 1 tặng 1 luôn tính ra có 60k/cái quá ổn.Bánh 22cm nha.Có nhận ship tận nhà nhưng mình thích ăn ở quán hơn.Vỏ mỏng giòn tan lại thơm điếc mũi😱Không quá nhiều phô mai nhưng được cái nhân đầy đặn lắm,"['{RESTAURANT#GENERAL, positive}', '{FOOD#PRICES, positive}', '{SERVICE#GENERAL, positive}', '{FOOD#QUALITY, positive}', '{FOOD#STYLE&OPTIONS, positive}']"
#1606,"Mới phát hiện ra được địa chỉ bánh cuốn đủ tiêu chí ngon - rẻ - đẹp nè. Quán nằm trong hẻm, phía cuối hẻm, không quá khó tìm. Chỉ có một gian nhưng được thiết kế cẩn thận nên nhìn cực rộng rãi, thoáng đạt.Bánh cuốn ở đây có 2 loại bánh cuốn tôm cháy và bánh cuốn trứng, 3k và 4k. Đồ ăn kèm thì cực đa dạng và phong phú, như trong hình bọn mình gọi có bò lá lốt, bò cuốn mỡ chài, chả lụa, giò thủ...mỗi phần từ 15k-30k. Hay nhất ở đây là rau ăn kèm được gọi thoải mái không tính tiền 😋","['{RESTAURANT#GENERAL, positive}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, positive}', '{LOCATION#GENERAL, neutral}', '{AMBIENCE#GENERAL, positive}', '{FOOD#STYLE&OPTIONS, positive}']"
#1607,Mới vô quán thì quán vắng lắm. Chỉ có 3 4 người gì thôi. Mình đợi bạn đến một hồi sau thì quán siêu đông luôn ấy. Nchung là ăn cũng được. Để lâu quá thì sẽ bị cháy xém nhé. Món là hải sản mà lại có thịt heo ở đây là như nào 😂😂 Các bạn đi trưa thì sẽ được giảm giá đấy,"['{RESTAURANT#GENERAL, positive}', '{FOOD#QUALITY, neutral}', '{FOOD#STYLE&OPTIONS, neutral}', '{RESTAURANT#PRICES, positive}']"
#1608,Món ăn bình dân ngon miệng,"['{FOOD#PRICES, positive}', '{FOOD#QUALITY, positive}']"
#1609,"Món ăn bt, ít và giá cao. Nhìn menu thấy giá ok nhưng món ăn đem ra ít lắm. Ko kịp cảm nhận j lun. Ăn vặt mà 2 đứa hơn 100k vẫn ko thấy no. Mayo ăn okei. Trứng cút nướng r cho thêm tôm khô và mỡ hành. Món này ăn đc nhất lun. Quán nhỏ xíu đi đông ko đc. Gửi xe bên chợ tốn 5k","['{FOOD#QUALITY, neutral}', '{FOOD#STYLE&OPTIONS, negative}', '{FOOD#PRICES, negative}', '{AMBIENCE#GENERAL, negative}', '{RESTAURANT#MISCELLANEOUS, negative}']"
#1610,"Món ăn chất lượng cho bữa sáng đủ dưỡng chất. Phần xịn nhất là combo 2 có bò lúc lắc, ốp la, phô mai, 1 viên xíu mại và tảng patê bự là 80k. Còn phần bò lúc lắc với trứng ốp la không thôi thì 45k. Quán chỉ bán buổi sáng, khá đông khách.Mỗi tội ở đường 1 chiều lại hay kẹt xe nữa :(( #anngapmat #lozisaigon #banhmichao #ngon #buasangdinhduong","['{FOOD#QUALITY, positive}', '{FOOD#PRICES, neutral}', '{RESTAURANT#GENERAL, positive}', '{LOCATION#GENERAL, negative}']"
#1611,"Món ăn chất lượng, ăn đáng đồng tiền NHƯNG phải đợi rất lâu mới tới lượt, pbục vụ có vẻ ko đc tốt. Lúc nhóm mình đến phải đợi gần 2 tiếng, đến trc ko đc ăn mà phải nhìn người đến sau ăn trc *rất bực bội* đã vậy còn phải nhìn nhân viên ăn mì trong khi đó khách chưa có ăn :)) *chất's* vì vậy mà nhóm mình đi về nhưng sau đó nhân viên kêu lại nói mì của nhóm mình có rồi nên quay lại bạn nào muốn tập tính kiên nhẫn thì thử đi nha :)) .Quán có 2 địa chỉ 224 phạm văn đồng và 286 phạm văn đồng, quán lúc nào cũng đông nên mấy bạn phải đợi có bàn. Thực đơn: mì cay kim chi bò 39k ; mì cay kim chi hải sản 39k; mì cay thực cẩm hải sản 49k; kimbap 35k; takoyaky 35k; nước uống( trà sữa, nước ngọt, trà chanh,..). nói chung đồ ăn ngon nhưng phục vụ còn hạn chế nên cho mức bình thường  <3 .","['{FOOD#QUALITY, positive}', '{FOOD#PRICES, positive}', '{SERVICE#GENERAL, negative}', '{LOCATION#GENERAL, neutral}', '{DRINKS#STYLE&OPTIONS, positive}', '{RESTAURANT#GENERAL, neutral}']"
#1612,"Món ăn đặc trưng Quảng Ngãi, gồm Bánh bèo, Don, Ram bắp, Thịt heo cuốn, Lòng xào nghệ,..., thức ăn ngon, quán sạch sẽ, đúng điệu, nhân viên nhiệt tình vui vẻ","['{FOOD#QUALITY, positive}', '{AMBIENCE#GENERAL, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{SERVICE#GENERAL, positive}']"
#1613,"Món ăn đang hot trong mùa nắng nóng, ko cần đi đâu xa để ăn, giữa trung tâm thành phố có một quán bán nhé :3 Nào cùng xem review dưới đây nhé ;)🔹Chất lượng món ăn: Sữa chua dẻo ở đây cực kì dẻo, thơm thơm, chua chua kết hợp với những loại syrup rất là tuyệt :3 Các bạn nữ quan tâm tới da thì ăn món này rất là đẹp da luôn nhé ^^🔹Không gian: Rộng rãi, nhưng cuối tuần tầm vào 8h thì dường như ko còn chỗ ngồi phải mua mang về🔹Chất lượng phục vụ: Ok, anh chủ nói giọng Bắc dễ thương cực 😍🔹Có nhiều loại đồ ăn vặt và các loại nước đa dạng và phong phú, cuối tuần bạn bè tụ tập thì còn gì bằng🔹Mức giá trung bình: 100,000/ 2 người","['{LOCATION#GENERAL, positive}', '{FOOD#QUALITY, positive}', '{AMBIENCE#GENERAL, positive}', '{SERVICE#GENERAL, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{DRINKS#STYLE&OPTIONS, positive}', '{RESTAURANT#GENERAL, positive}', '{RESTAURANT#PRICES, neutral}']"
#1614,Món ăn đc chế biến khi bạn gọi nên rất nóng sốtNướng chấm độc đáo & hơi lạ nữa,"['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}']"
#1615,"Món ăn đem ra đẹp quá, ko biết làm sao mà con cá uốn éo được vậy nữa kkk.Cá này là cá gì mình ko nhớ lắm, chỉ biết là siêu ngon luôn. Cá tươi, ăn thịt chắc và hơi dai tí. Ở đây có rất nhiều loại cá lạ, hơi bị hiếm, giá nghe cũng hết hồn, toàn hơn 1tr/kg. Nhà hàng làm đồ ăn ngon, pv ok đó nha.2 người tầm 500k, đi ít người chia ra hơi mắc.","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{SERVICE#GENERAL, positive}', '{FOOD#PRICES, negative}']"
#1616,"Món ăn đem ra nhìn lộn xộn, ko có thẩm mỹ nhưng mà ăn thì phải nói là siêu ngon luôn. Miến xào ngon, vừa miệng, ko có bị vón cục đâu. Thịt cua thì bao la, tươi lắm luôn. Quán này nổi tiếng nhờ nó mà kkk. Ở đây có 2 quán lận chả biết nào có trước nào sau. Menu còn mấy món khác nữa. Cái nem cua bể cũng siêu ngon lun nha. Giá thì mắc, 2 người hết 300k mới no.","['{FOOD#STYLE&OPTIONS, neutral}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, negative}']"
#1617,Món ăn đẹp mắt. Nhìn vào là thấy ngon nhưng ăn thì không thấy ngon như mong đợi. Há cảo khá cứng và phần vỏ lẫn nhân đều nhạt. Không được xuất sắc.Matcha ice blended khá ok. Trà sữa thì khá ngon.,"['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, neutral}', '{DRINKS#QUALITY, positive}']"
#1618,"Món ăn đơn giản, thanh đạm nhưng lại rất ngon.Mình gọi 1 tô bún sứa chả cả, sứa ko khó ăn như mình nghĩ, ngược lại rất hấp dẫn, ăn sực sực rất là đã. Chả cá ok nhg hơi ít, nhiều tí nữa được hơn.Còn salad thì ấn tượng là bắp cải bào kkk.2 người hết tầm 100k là ok nha.@Thuý Trinh","['{FOOD#QUALITY, positive}', '{FOOD#STYLE&OPTIONS, neutral}', '{FOOD#PRICES, neutral}']"
#1619,"Món ăn được decor lạ , hấp dẫn và đẹp mắt . Trải nghiệm ăn thử cho biết thế nào là xèo xèo trong chảo gang nóng khá vui tai ^^ Mình chọn phần Bò úc 75k, miếng bò bự, nhưng lát bò hơi mỏng, bò mềm rất ngon, nhưng rau củ luôc ăn kèm ko thích cho lắm. Không gian quán hơi nhỏ, nhưng được cái phục vụ rất dể thương","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{AMBIENCE#GENERAL, negative}', '{SERVICE#GENERAL, positive}']"
#1620,Món ăn hương vị Pháp 😘😘 ngon mà giá cả lại rẻ 😉😉 quán sang trọng 😉 anh nhân viên phục vụ đẹp trai 😍😍,"['{FOOD#QUALITY, positive}', '{FOOD#PRICES, positive}', '{AMBIENCE#GENERAL, positive}', '{SERVICE#GENERAL, positive}']"
#1621,"Món ăn khá đa dạng, phong phú các loại ốc từ ốc hương, ốc gạo, ốc mỡ,...đến các loại đồ nướng, xiên que. Vị khá ổn, nêm nếm vừa miệng, mình khá hài lòng về điểm này. Giá cả dao động từ 20k-30k/phần, phù hợp với các bạn sinh viên muốn tìm điểm tui tập, họp mặt cuối tuần","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, neutral}', '{RESTAURANT#GENERAL, positive}']"
